CVEGEO,colonia_cve,cuadrante_id,Industria,Comercio,Servicios
0901200272032020,1718,047,1,4,9
0901200272032022,1718,047,0,2,1
0901200011602032,1693,044,4,2,3
0901200271797068,,047,0,1,0
0901200261689009,1702,046,1,4,2
0901200261689011,1700,046,2,7,1
0901200261689026,1700,046,0,0,0
0901200261689025,1700,046,0,0,0
0901200261689024,1700,046,0,0,0
0901200261689012,1700,046,0,5,3
0901200271782060,1718,047,0,1,1
0901200010074005,488,041,0,0,15
0901200011960017,1640,041,0,0,0
0901200011960032,1640,041,0,0,0
0901200011655002,524,044,0,5,1
0901200011212017,524,044,3,1,4
0901200011212037,524,044,0,0,0
0901200012441022,523,043,0,2,0
0901200262297002,1702,046,21,92,95
0901200012441064,523,043,0,1,0
0901200011640056,1690,042,1,8,6
0901200012441038,524,044,2,2,8
0901200011602008,1693,044,0,1,1
0901200011602051,1693,044,0,1,0
0901200011602052,1693,044,0,0,0
0901200011960018,1640,041,0,0,0
0901200271782053,1718,047,0,0,0
0901200271782041,1718,047,3,13,6
0901200012348001,524,044,1,1,0
0901200011462040,1641,048,1,4,6
0901200011316006,1645,042,3,5,10
0901200011462016,1641,048,0,3,2
0901200261689008,1702,046,2,4,2
0901200011621032,524,044,0,2,0
0901200012441001,1692,043,2,9,5
0901200012441020,523,043,0,2,0
090120001216A001,501,0413,0,4,19
0901200012441021,524,043,1,7,3
0901200012441063,524,043,0,0,0
0901200012441048,522,043,0,12,4
0901200012441049,522,043,0,5,1
0901200011903031,1606,041,2,4,38
0901200010996024,512,046,0,1,0
0901200010996027,512,046,0,0,0
0901200010996022,512,046,0,0,4
0901200010996028,512,046,1,0,0
0901200011640081,1693,043,0,0,0
0901200010996029,512,046,0,0,3
0901200262297005,1702,046,1,9,5
090120001216A026,501,0413,0,0,0
090120001216A027,501,0413,0,0,0
090120001216A028,501,0413,0,0,0
090120001216A025,501,0413,0,0,0
0901200262297008,1702,046,0,6,1
0901200011640071,1693,043,0,1,0
0901200011640068,1693,043,1,1,1
0901200011640057,1693,042,1,3,2
0901200011636015,1693,043,2,11,3
0901200011212039,524,044,0,0,0
0901200011621023,524,044,7,16,16
0901200011212002,524,044,2,14,6
0901200011212001,524,044,1,6,3
0901200261674042,1700,046,0,2,0
0901200261674008,1700,046,0,1,1
0901200261706013,1702,046,0,3,0
0901200261706022,1702,046,0,0,0
0901200261532045,1702,046,0,2,0
0901200261532029,1702,046,1,4,3
0901200261532016,1702,046,1,2,2
0901200261532046,1702,046,0,3,2
0901200261532024,1702,046,1,11,1
0901200261532028,1702,046,1,4,3
0901200011212018,524,044,0,0,1
0901200011212008,524,044,3,16,5
0901200262437005,,041,0,1,0
0901200011212027,524,044,0,0,2
0901200011212007,524,044,5,10,7
0901200011212023,524,044,1,3,2
0901200011212022,524,044,3,5,7
0901200011621022,1693,043,0,5,0
0901200011890014,1606,041,0,0,2
0901200011890001,1606,041,4,48,71
090120001223A030,1670,045,1,1,2
0901200012193002,1646,042,1,1,4
0901200010676019,1647,043,0,0,7
0901200010604034,473,046,0,3,1
0901200010163011,490,042,0,3,5
0901200010163007,490,042,2,3,5
0901200012047029,482,047,0,0,0
0901200010515007,472,043,5,28,4
0901200012225005,1670,045,4,17,12
0901200010182038,492,043,0,2,5
0901200262297001,1702,046,0,2,1
0901200012263025,1682,0410,3,22,34
0901200271797005,1718,047,3,11,3
0901200011617020,1699,045,0,0,0
0901200011458022,1635,048,1,1,1
0901200011458042,1635,048,0,0,0
0901200012140030,517,0410,1,9,16
0901200012121006,517,0410,7,22,27
0901200012140028,518,0410,1,0,0
0901200012140024,1655,0410,0,1,0
090120001102A009,1659,048,0,0,4
0901200011570017,1644,046,0,0,0
0901200012189012,1645,042,3,13,6
0901200012278030,1672,045,0,1,2
0901200012282005,1672,045,0,0,0
0901200012282017,1672,045,0,0,0
0901200012193019,1646,042,0,3,0
0901200012282001,1672,045,0,0,0
0901200012193023,1646,042,0,2,0
0901200011547017,,,0,0,5
0901200012193009,1646,042,0,1,0
0901200012193028,1646,042,0,0,0
0901200012278014,1672,045,0,0,1
0901200012193025,1646,042,1,0,0
0901200012193024,1646,042,0,0,0
0901200012278013,1672,045,0,2,0
0901200012193027,1646,042,0,0,0
0901200012193026,1646,042,0,1,1
0901200012193011,1646,042,0,0,0
0901200012193010,1646,042,0,0,1
0901200012193012,1646,042,0,1,3
0901200012278009,1672,045,0,1,2
0901200012282044,1667,,0,0,2
0901200012193029,1646,042,0,0,0
090120001223A007,1670,045,3,9,8
0901200261674006,1700,046,1,7,4
0901200261674015,1700,046,0,9,2
0901200011481008,485,048,2,3,10
0901200011316010,1645,042,1,2,1
0901200010977001,514,049,6,13,30
0901200010943005,1649,046,0,1,8
0901200010943011,1649,046,2,11,25
0901200010943001,1649,047,1,3,2
0901200010534016,494,0417,0,9,5
0901200010360002,1648,043,8,24,22
0901200010017001,470,041,7,23,59
090120001173A007,481,041,0,2,0
090120001173A002,481,041,0,1,0
090120001173A010,481,041,0,0,0
090120001173A012,481,041,1,10,4
090120001173A015,481,041,0,0,1
090120001173A003,481,041,0,0,0
0901200012225017,1670,045,1,11,12
0901200012189001,1645,042,1,1,6
0901200012047007,1627,047,0,3,3
0901200012047001,1627,047,0,2,2
0901200011496037,475,047,0,0,0
0901200272422001,1706,047,1,5,1
0901200012278002,1673,045,0,1,0
0901200011941009,1474,0412,0,0,1
0901200010657001,1639,042,1,3,6
0901200011316012,1645,042,5,20,24
0901200011316017,1645,042,1,2,1
090120001223A047,1670,045,0,1,2
0901200011439001,1638,048,0,0,0
0901200011439021,1638,048,0,3,1
0901200011439006,1638,048,0,0,5
0901200011195057,1693,042,2,0,0
0901200011123001,1662,0411,0,10,8
0901200011123003,1666,044,3,17,22
0901200010939008,1664,044,0,2,6
0901200010939001,1664,044,0,3,2
090120001091A016,1647,043,3,20,10
090120001091A003,1647,043,1,15,13
0901200010905017,1647,042,1,2,5
090120001084A014,1636,048,0,0,1
0901200010731012,509,0416,0,0,2
0901200010731011,509,0416,0,1,0
0901200010549017,494,0417,5,11,20
0901200010445002,494,0417,2,2,4
0901200010375006,1649,046,2,7,10
0901200010360011,1647,043,7,151,27
0901200010233002,498,043,0,0,0
090120001223A018,1670,045,0,0,0
0901200011123005,1666,044,2,2,20
0901200012085038,1663,042,0,14,23
0901200011960015,1640,041,0,0,4
0901200010430002,494,0417,12,23,35
0901200010604028,474,046,0,8,1
0901200011496020,475,047,2,6,2
090120001173A009,,041,0,0,0
0901200010500039,472,043,1,14,4
0901200010144008,493,042,1,12,18
0901200012047030,482,047,0,0,0
0901200012047011,1627,047,3,4,7
0901200272028008,1718,047,1,18,13
0901200011918013,500,0411,0,7,12
0901200010854019,1639,042,0,3,1
0901200011316005,1645,042,1,5,4
0901200262329001,1702,,0,1,13
0901200012009007,1682,0411,2,6,15
0901200271782037,1718,047,1,11,1
0901200261706014,1702,046,0,4,1
0901200271778035,1711,047,0,2,0
0901200271778006,1711,047,0,8,0
0901200010182026,492,043,0,0,1
0901200011617004,1699,045,0,0,0
0901200011570042,1644,046,0,0,2
0901200011570041,1644,046,0,1,0
0901200261674004,1700,046,0,6,1
0901200262418036,,,0,0,2
0901200262418037,,,0,0,0
0901200011299018,1631,048,1,4,6
0901200011617009,524,044,2,8,10
0901200011617007,1699,045,0,2,1
0901400010670009,255,017,0,8,11
0901400010670007,256,017,2,0,1
090140001101A011,251,0111,0,1,3
0901400010933014,248,0116,0,2,8
0901400010863034,930,019,2,2,4
0901400010863009,930,019,3,2,7
0901400010774002,931,016,0,2,5
0901400010670003,255,017,1,13,12
0901400010670011,255,017,0,6,11
0901400010666008,257,016,0,1,1
0901400010651004,933,017,1,3,4
0901400010469020,935,018,2,5,8
0901400010420007,936,0111,1,2,9
0901400010346018,326,014,1,5,8
0901400010134004,941,015,0,2,4
0901400010488005,945,017,0,5,1
0901400010346017,326,014,5,1,3
0901400010346015,326,014,0,0,1
0901400010346014,326,014,1,0,2
0901400010083006,939,0113,0,2,6
0901400010030003,238,014,2,2,5
0901400010011010,240,011,0,3,3
0901400011005038,929,0110,0,0,1
0901400010971007,250,012,0,2,6
0901400010878006,254,018,0,4,3
0901400011005030,929,0110,0,3,3
0901400010882014,245,0111,1,9,19
0901400010878024,254,018,0,4,6
0901400010878023,254,018,1,2,4
0901400010863030,930,019,0,1,10
0901400010859025,930,019,0,0,4
0901400010859009,930,016,0,5,6
0901400010810010,913,0116,0,7,29
0901400010789008,931,018,1,10,8
0901400010666001,257,016,0,0,1
0901400010647017,933,017,0,0,0
0901400010632019,932,015,1,4,12
0901400010384020,920,012,1,6,19
0901400010384009,242,012,0,1,6
0901400010365008,326,013,1,0,0
0901400010350018,326,013,1,4,8
0901400010350017,326,013,0,5,13
0901400010346001,326,014,1,1,8
0901400010312016,260,013,0,3,4
0901400010312015,260,013,2,3,2
0901400010312002,260,013,2,1,4
0901400010308013,946,015,0,0,2
0901400010295017,945,0115,1,2,8
0901400010280019,942,0115,0,1,0
0901400010280027,942,0115,0,0,1
0901400010257022,923,0110,3,5,7
0901400010242011,241,019,0,4,14
0901400010204020,242,011,1,5,15
0901400010187012,326,013,0,1,1
0901400010172013,237,012,0,0,0
0901400010149014,237,011,0,1,2
0901400010134019,941,014,7,24,37
090140001012A009,941,013,0,2,7
0901400010115018,238,013,2,14,14
0901400010030002,238,014,3,6,7
0901400011005007,929,0110,0,5,2
0901400010986001,250,012,1,5,12
0901400010793010,911,0110,0,2,1
0901400010740003,926,0115,1,3,20
0901400010702015,911,017,0,3,5
0901400010628029,932,014,0,4,8
0901400010628019,932,014,0,2,6
0901400010628001,932,014,0,1,6
0901400010609013,925,015,1,0,8
0901400010596009,925,015,0,1,1
0901400010581013,922,016,0,1,3
0901400010539013,258,015,0,1,4
0901400010539004,258,015,4,0,1
0901400010524011,258,015,2,4,7
0901400010420018,936,0111,0,3,1
0901400010416003,925,0112,1,0,6
0901400010346004,326,014,1,0,1
0901400010327013,259,013,0,14,10
0901400010312014,260,013,2,4,4
0901400010308012,942,015,2,2,4
0901400010295016,945,0115,1,0,0
0901400010276024,944,0116,0,0,8
0901400010261026,940,0118,0,1,1
0901400010261023,937,0111,0,4,13
0901400010242009,923,0110,2,1,6
0901400010223003,923,017,0,3,14
0901400010219002,242,012,0,0,1
0901400010204022,242,011,0,1,2
0901400010191010,242,011,0,0,0
0901400010168021,237,012,0,0,2
0901400010153015,237,011,0,2,2
0901400010134002,941,014,2,4,6
0901400010098021,938,012,0,1,0
0901400010083009,940,0118,1,3,12
0901400010030018,238,013,3,0,14
090140001083A015,927,013,4,27,25
0901400010810008,913,0115,2,11,28
0901400010613010,926,0114,0,4,18
0901400010384005,920,012,1,2,19
0901400010295015,945,0115,0,1,4
0901400010261013,936,0117,0,3,9
0901400010064006,938,0113,0,1,2
0901400011024008,254,019,1,1,7
0901400010990012,251,0111,1,2,9
0901400010878013,254,018,1,9,5
0901400010825001,927,013,1,7,19
0901400010810009,913,0115,0,10,15
0901400010774017,931,016,3,0,5
0901400010774009,931,016,0,7,3
0901400010685011,244,0111,2,3,10
0901400010685010,244,0111,0,4,10
0901400010952007,249,011,0,2,1
0901400010933004,248,012,1,3,4
0901400010914004,246,0113,3,10,37
0901400011024010,253,019,0,0,7
0901400011024009,254,019,0,1,3
0901400011024001,253,019,1,4,5
090140001101A028,251,0111,1,3,7
090140001101A027,251,0111,0,3,1
090140001101A026,251,0111,0,0,4
090140001101A025,251,0111,1,3,1
0901400011005034,929,0110,2,0,7
0901400011005019,929,0110,1,5,6
0901400011005018,929,0110,0,1,6
0901400011005017,929,0110,1,4,6
0901400011005009,929,0110,2,1,5
0901400011005008,929,0110,1,2,0
0901400010990004,251,016,0,0,1
0901400010990003,251,016,0,4,18
0901400010990002,929,016,1,5,12
0901400010986004,250,012,0,0,7
0901400010986002,250,012,0,1,5
0901400010952006,249,011,3,10,25
0901400010952005,249,011,2,34,45
0901400010948004,248,0116,1,1,5
0901400010948003,248,0116,4,8,54
0901400010948002,248,0116,0,0,12
0901400010929014,247,011,1,1,5
0901400010929013,248,011,2,3,11
0901400010914017,246,0112,0,6,12
0901400010914016,246,0113,0,3,0
0901400010914013,246,0113,0,6,17
0901400010914003,246,0113,0,14,68
090140001090A009,246,0112,0,1,6
090140001090A001,246,0112,0,0,5
0901400010897022,246,0112,0,1,0
0901400010897021,246,0112,0,5,19
0901400010897005,246,0113,0,1,0
0901400010897003,246,0112,1,1,4
0901400010897002,246,0113,0,1,2
0901400010878018,254,018,2,0,0
0901400010878016,254,018,0,3,3
0901400010878015,254,018,0,1,2
0901400010878014,254,018,0,1,4
0901400010863033,930,019,0,0,0
0901400010863025,930,019,2,1,7
0901400010863004,930,019,1,6,5
0901400010859022,930,019,0,2,2
0901400010859021,931,016,0,4,7
0901400010859020,930,016,0,2,4
0901400010859018,930,016,1,4,2
0901400010859017,930,016,0,3,5
0901400010859016,930,016,0,4,2
0901400010859015,931,016,0,0,4
0901400010844024,927,013,0,2,5
0901400010844005,927,013,0,1,9
0901400010844003,927,013,4,3,25
0901400010825004,927,013,0,37,32
0901400010825003,927,013,1,35,20
0901400010825002,927,013,0,69,48
0901400010806017,913,012,1,6,29
0901400010806016,913,012,1,5,8
0901400010793022,911,0110,3,11,42
0901400010793015,911,0110,0,3,11
0901400010793014,911,0110,4,5,16
0901400010793009,911,0110,1,2,6
0901400010774035,931,018,0,9,9
0901400010774034,931,018,4,16,9
0901400010774033,931,018,3,4,9
0901400010774019,931,016,0,1,6
0901400010774018,931,016,0,2,1
0901400010774008,931,016,0,8,6
0901400010755009,926,0114,0,5,4
0901400010755008,926,0114,0,5,4
0901400010755007,918,0114,0,0,4
0901400010755006,926,0114,0,1,3
0901400010740007,918,0113,0,2,3
0901400010740005,918,014,0,2,5
0901400010740004,918,0115,0,4,29
0901400010736002,918,014,0,3,7
0901400010736001,918,014,4,10,25
0901400010721018,917,014,3,3,2
0901400010721017,917,014,1,0,20
0901400010721005,917,013,0,3,22
0901400010172011,237,012,0,2,0
0901400010717011,917,013,2,7,41
0901400010702021,911,017,0,6,7
0901400010702018,916,016,0,2,16
0901400010702017,915,017,1,2,6
090140001069A006,915,018,1,19,39
090140001069A005,243,019,1,2,8
090140001069A004,244,019,0,8,11
0901400010685003,244,0111,0,10,3
0901400010670010,255,017,0,0,3
0901400010670008,255,017,2,6,4
0901400010670006,256,017,1,1,0
0901400010666007,257,016,0,0,4
0901400010666006,257,016,0,3,6
0901400011024023,254,019,0,3,6
0901400011024022,254,019,0,4,3
0901400011024015,252,019,0,1,1
0901400011024014,252,019,0,4,2
0901400011024013,253,019,1,6,6
0901400011024012,253,019,1,1,9
090140001101A022,251,0111,0,2,2
090140001101A014,251,0111,0,1,2
090140001101A013,251,0111,0,0,0
090140001101A012,251,0111,1,2,2
090140001101A010,251,0111,1,1,0
0901400011005032,929,0110,1,1,12
0901400011005024,929,0110,0,1,1
0901400011005023,929,0110,2,0,5
0901400011005022,929,0110,0,0,4
0901400011005021,929,0110,0,2,2
0901400011005020,929,0110,2,1,3
0901400011005004,929,0110,2,5,7
0901400011005002,929,0110,0,2,4
0901400011005001,929,0110,0,4,7
0901400010990018,929,016,3,4,9
0901400010990017,929,016,3,12,8
0901400010986020,250,012,0,3,1
0901400010986019,250,012,0,0,0
0901400010986018,250,012,0,0,0
0901400010986017,927,013,1,0,1
0901400010986008,927,013,1,4,6
0901400010971006,250,012,0,1,6
0901400010971005,250,012,4,3,18
0901400010971004,250,012,0,1,0
0901400010971015,250,012,0,0,1
0901400010967001,249,011,0,5,9
0901400010952008,249,011,2,1,12
0901400010948001,248,0116,0,1,1
0901400010933017,248,011,0,0,5
0901400010933016,248,0116,0,4,13
0901400010933006,248,012,2,2,5
0901400010651024,933,017,1,1,4
0901400010651023,933,017,0,2,4
0901400010651003,933,017,0,0,2
0901400010651002,933,017,3,2,4
0901400010647026,933,017,1,0,0
0901400010647025,933,018,0,0,1
0901400010647024,933,018,3,3,3
0901400010647006,933,017,1,3,8
0901400010647005,933,017,1,1,11
0901400010647004,933,017,1,3,4
0901400010632032,932,015,1,1,0
0901400010632031,932,015,0,0,1
0901400010632030,932,015,1,5,11
0901400010632012,932,015,0,1,4
0901400010632011,932,015,0,2,4
0901400010632010,932,015,0,1,3
0901400010632009,932,015,0,1,1
0901400010632001,932,015,0,0,2
0901400010628034,936,0110,0,0,0
0901400010628017,932,014,1,9,2
0901400010628016,932,014,0,4,15
0901400010702002,916,016,0,0,1
0901400010628015,932,014,0,1,7
0901400010628014,932,014,0,1,2
0901400010628013,932,014,1,5,10
0901400010628012,932,014,1,0,2
0901400010613008,926,0112,0,2,10
090140001101A023,251,0111,3,5,9
0901400010929012,912,011,0,0,3
0901400010914005,246,0113,0,0,2
0901400010774005,931,016,0,4,6
0901400010755005,926,0115,4,4,17
0901400010596017,925,015,0,1,4
090140001051A023,258,014,2,5,13
090140001044A003,935,019,3,2,6
0901400010420016,936,0110,2,4,20
0901400010365007,326,013,2,2,1
0901400010308027,941,015,1,4,15
0901400010276014,940,0114,1,4,24
0901400010238029,923,0110,1,1,0
0901400010219017,242,011,0,6,12
0901400010628003,932,014,0,1,8
0901400010524008,258,015,2,2,6
090140001051A008,258,014,0,0,1
0901400010469004,934,018,3,6,11
090140001044A010,944,0117,1,7,22
0901400010435007,944,0116,1,2,4
0901400010399014,924,016,2,6,16
0901400010613007,926,0112,0,0,5
0901400010613006,926,0114,0,0,8
0901400010613005,926,0114,0,3,8
0901400010613004,926,0114,0,3,4
0901400010596016,925,013,0,1,4
0901400010596015,925,013,0,0,2
0901400010596014,917,013,0,0,0
0901400010596013,917,014,0,0,1
0901400010596012,925,014,0,6,12
0901400010596011,925,014,1,5,12
0901400010581010,922,015,0,2,3
0901400010581002,922,015,1,0,6
0901400010581001,922,015,0,0,8
0901400010577037,919,015,0,0,0
0901400010577036,919,015,1,0,3
0901400010577033,919,015,2,8,66
0901400010577017,919,015,0,0,0
0901400010577009,919,015,0,2,3
0901400010577008,919,015,0,0,2
0901400010577007,919,015,1,7,20
0901400010577005,921,016,0,0,2
0901400010558011,243,019,2,14,33
0901400010558010,243,018,0,0,3
0901400010558009,243,018,0,0,3
0901400010543008,243,019,0,5,3
0901400010543007,243,019,4,4,5
0901400010543014,243,019,0,4,5
0901400010539019,258,015,0,5,15
0901400010539018,258,015,1,3,5
0901400010539017,258,015,1,8,9
0901400010539001,258,015,2,2,2
0901400010524023,258,015,0,0,1
0901400010524022,258,015,3,8,10
0901400010524021,258,015,4,16,15
0901400010524014,258,015,0,0,0
0901400010524013,258,015,0,0,3
090140001051A022,258,014,5,5,7
090140001051A021,258,014,0,0,2
090140001051A020,258,014,0,1,0
090140001051A019,258,014,0,4,1
090140001051A018,258,014,0,1,2
090140001051A010,258,014,3,3,2
0901400010505013,934,017,0,0,0
0901400010505012,934,017,0,2,1
0901400010505011,934,016,1,0,3
0901400010505010,948,016,1,11,31
0901400010505009,934,016,0,1,3
0901400010505001,934,016,1,6,2
0901400010488022,945,0115,0,2,5
0901400010488021,945,017,0,3,8
0901400010488020,945,015,1,0,1
0901400010488019,945,015,1,2,2
0901400010488018,945,0115,0,0,2
0901400010488017,945,0115,0,0,0
0901400010488009,945,015,1,1,0
0901400010473013,945,0115,0,2,4
0901400010473012,947,017,1,0,1
0901400010473011,947,017,0,0,0
0901400010473010,947,017,0,0,0
0901400010473009,947,017,0,1,0
0901400010473008,945,017,0,3,6
0901400010473007,945,017,1,4,2
0901400010469019,935,018,0,5,10
0901400010469018,935,018,0,0,0
0901400010469017,934,018,1,1,6
0901400010469016,934,018,0,1,0
0901400010469015,934,018,0,3,2
0901400010454015,935,018,1,2,1
0901400010454007,935,018,1,1,7
0901400010454006,935,018,0,3,6
0901400010454005,935,018,1,5,20
0901400010454004,935,018,0,1,7
0901400010454003,935,018,0,2,3
0901400010454002,935,018,0,0,2
0901400010435013,944,0116,1,7,8
0901400010435012,944,0116,2,10,12
0901400010435011,944,0116,1,6,22
0901400010435010,944,0116,2,4,14
0901400010435009,944,0116,1,2,1
0901400010420015,936,0117,0,5,11
0901400010420014,936,0111,0,3,10
0901400010420006,936,0110,0,1,6
0901400010420005,936,0110,0,2,4
0901400010420004,936,0110,1,2,9
0901400010416002,924,0112,0,3,14
0901400010401012,924,0111,0,1,12
0901400010401011,924,0111,0,4,7
0901400010401010,924,0111,1,6,8
0901400010401009,924,0111,0,5,9
0901400010399012,922,016,0,0,2
0901400010399011,925,016,0,0,6
0901400010399002,924,016,2,2,12
0901400010399001,924,016,0,3,10
0901400010384022,242,012,1,2,6
0901400010384021,242,012,0,0,3
0901400010384004,920,012,0,3,15
0901400010384003,920,012,1,8,41
0901400010384002,242,012,0,2,4
090140001037A010,920,012,1,4,7
090140001037A009,920,012,1,1,8
090140001037A008,920,012,0,4,15
0901400010365006,326,013,1,1,5
0901400010365005,326,013,0,1,8
0901400010350024,326,013,0,0,2
0901400010350023,326,013,4,65,52
0901400010350022,326,013,1,5,14
0901400010350021,326,013,4,5,16
0901400010863024,930,019,0,2,1
0901400010350003,326,013,0,3,1
0901400010350002,326,013,0,5,6
0901400010346021,326,014,0,0,1
0901400010346020,326,014,1,1,5
0901400010346019,326,014,0,0,5
0901400010346003,326,014,0,2,3
0901400010331022,258,014,0,3,8
0901400010331021,259,013,0,1,15
0901400010331020,259,013,2,8,5
0901400010331012,258,014,0,2,7
0901400010331011,259,013,0,2,1
0901400010331010,259,013,2,1,7
0901400010327010,259,013,0,2,3
0901400010327009,259,013,0,2,3
0901400010327008,260,013,1,1,3
0901400010327007,259,013,0,2,2
0901400010346006,326,014,0,2,1
0901400010312018,260,013,1,1,2
0901400010312017,260,013,0,2,3
0901400010308026,941,015,1,1,2
0901400010308025,941,015,2,4,4
0901400010308024,946,015,0,0,2
0901400010308023,946,015,2,0,5
